s.no,Area,Temperature( C),Humidity,Rainfall,Flooding,nBHK,Rent,Safety,Connectivity,Family,Bachelors,Latitude,Longitude,,,
931,Tellapur,27,39.21,24,0,4,95000,2,4,0,1,17.463,78.286,,,
932,Serilingampally,27.06,38.75,23,0,2,22000,3,4,0,1,17.483,78.316,,,
933,Serilingampally,27.06,38.75,23,0,1,14000,3,4,1,1,17.483,78.316,,,
934,Serilingampally,27.06,38.75,23,0,3,45000,3,4,0,1,17.483,78.316,,,
935,Serilingampally,27.06,38.75,23,0,2,30000,3,4,1,1,17.483,78.316,,,
936,Serilingampally,27.06,38.75,23,0,2,28500,3,4,1,1,17.483,78.316,,,
937,Serilingampally,27.06,38.75,23,0,3,85000,3,4,0,1,17.483,78.316,,,
938,Serilingampally,27.06,38.75,23,0,2,32000,3,4,0,1,17.483,78.316,,,
939,Serilingampally,27.06,38.75,23,0,3,75000,3,4,0,1,17.483,78.316,,,
940,Serilingampally,27.06,38.75,23,0,3,30000,3,4,0,1,17.483,78.316,,,
941,Serilingampally,27.06,38.75,23,0,2,9500,3,4,0,1,17.483,78.316,,,
942,Serilingampally,27.06,38.75,23,0,3,38000,3,4,0,1,17.483,78.316,,,
943,Serilingampally,27.06,38.75,23,0,1,6000,3,4,1,1,17.483,78.316,,,
944,Serilingampally,27.06,38.75,23,0,3,65000,3,4,1,1,17.483,78.316,,,
945,Serilingampally,27.06,38.75,23,0,3,65000,3,4,1,0,17.483,78.316,,,
946,Serilingampally,27.06,38.75,23,0,3,75000,3,4,1,1,17.483,78.316,,,
947,Serilingampally,27.06,38.75,23,0,3,23000,3,4,1,1,17.483,78.316,,,
948,Serilingampally,27.06,38.75,23,0,3,40000,3,4,1,1,17.483,78.316,,,
949,Serilingampally,27.06,38.75,23,0,3,50000,3,4,1,1,17.483,78.316,,,
950,Serilingampally,27.06,38.75,23,0,2,10000,3,4,1,1,17.483,78.316,,,
951,Serilingampally,27.06,38.75,23,0,2,25000,3,4,1,0,17.483,78.316,,,
952,Serilingampally,27.06,38.75,23,0,3,40000,3,4,1,0,17.483,78.316,,,
953,Serilingampally,27.06,38.75,23,0,2,27000,3,4,1,0,17.483,78.316,,,
954,Serilingampally,27.06,38.75,23,0,2,15000,3,4,1,0,17.483,78.316,,,
955,Serilingampally,27.06,38.75,23,0,3,40000,3,4,1,0,17.483,78.316,,,
956,Serilingampally,27.06,38.75,23,0,3,25000,3,4,1,0,17.483,78.316,,,
957,Serilingampally,27.06,38.75,23,0,2,17000,3,4,1,1,17.483,78.316,,,
958,Serilingampally,27.06,38.75,23,0,2,30000,3,4,1,0,17.483,78.316,,,
959,Serilingampally,27.06,38.75,23,0,2,30000,3,4,1,0,17.483,78.316,,,
960,Serilingampally,27.06,38.75,23,0,3,50000,3,4,1,0,17.483,78.316,,,
961,Serilingampally,27.06,38.75,23,0,2,24000,3,4,1,0,17.483,78.316,,,
962,Saroornagar,26.6,40.75,22.5,1,1,7500,3,4,0,1,17.353,78.536,,,
963,Saroornagar,26.6,40.75,22.5,1,2,12000,3,4,1,1,17.353,78.536,,,
964,Saroornagar,26.6,40.75,22.5,1,2,15000,3,4,1,1,17.353,78.536,,,
965,Saroornagar,26.6,40.75,22.5,1,3,19500,3,4,0,1,17.353,78.536,,,
966,Saroornagar,26.6,40.75,22.5,1,3,23000,3,4,1,0,17.353,78.536,,,
967,Saroornagar,26.6,40.75,22.5,1,1,11000,3,4,1,1,17.353,78.536,,,
968,Saroornagar,26.6,40.75,22.5,1,2,15000,3,4,1,0,17.353,78.536,,,
969,Saroornagar,26.6,40.75,22.5,1,2,9000,3,4,1,1,17.353,78.536,,,
970,Saroornagar,26.6,40.75,22.5,1,2,18000,3,4,1,1,17.353,78.536,,,
971,Saroornagar,26.6,40.75,22.5,1,1,3700,3,4,1,1,17.353,78.536,,,
972,Saroornagar,26.6,40.75,22.5,1,1,7000,3,4,1,1,17.353,78.536,,,
973,Saroornagar,26.6,40.75,22.5,1,3,20000,3,4,1,1,17.353,78.536,,,
974,Saroornagar,26.6,40.75,22.5,1,2,14000,3,4,1,1,17.353,78.536,,,
975,Saroornagar,26.6,40.75,22.5,1,2,14000,3,4,1,1,17.353,78.536,,,
976,Saroornagar,26.6,40.75,22.5,1,2,20000,3,4,1,1,17.353,78.536,,,
977,Saroornagar,26.6,40.75,22.5,1,1,7500,3,4,1,1,17.353,78.536,,,
978,Saroornagar,26.6,40.75,22.5,1,1,8500,3,4,1,1,17.353,78.536,,,
979,Saroornagar,26.6,40.75,22.5,1,1,8000,3,4,1,1,17.353,78.536,,,
980,Saroornagar,26.6,40.75,22.5,1,1,9000,3,4,1,1,17.353,78.536,,,
981,Saroornagar,26.6,40.75,22.5,1,2,95000,3,4,1,1,17.353,78.536,,,
982,Saroornagar,26.6,40.75,22.5,1,2,16000,3,4,1,1,17.353,78.536,,,
983,Saroornagar,26.6,40.75,22.5,1,2,9200,3,4,0,1,17.353,78.536,,,
984,Saroornagar,26.6,40.75,22.5,1,2,14000,3,4,1,1,17.353,78.536,,,
985,Saroornagar,26.6,40.75,22.5,1,4,65000,3,4,1,1,17.353,78.536,,,
986,Saroornagar,26.6,40.75,22.5,1,4,35000,3,4,1,1,17.353,78.536,,,
987,Saroornagar,26.6,40.75,22.5,1,1,6700,3,4,1,1,17.353,78.536,,,
988,Saroornagar,26.6,40.75,22.5,1,2,12000,3,4,1,1,17.353,78.536,,,
989,Saroornagar,26.6,40.75,22.5,1,1,6000,3,4,1,1,17.353,78.536,,,
990,Saroornagar,26.6,40.75,22.5,1,2,18000,3,4,1,1,17.353,78.536,,,
991,Saroornagar,26.6,40.75,22.5,1,3,20000,3,4,1,1,17.353,78.536,,,
992,Miyapur,26.8,41,23,1,3,25000,2,4,1,0,17.517,78.343,,,
993,Miyapur,26.8,41,23,1,1,14000,2,4,0,1,17.517,78.343,,,
994,Miyapur,26.8,41,23,1,3,32000,2,4,1,1,17.517,78.343,,,
995,Miyapur,26.8,41,23,1,1,20000,2,4,1,0,17.517,78.343,,,
996,Miyapur,26.8,41,23,1,2,17000,2,4,1,0,17.517,78.343,,,
997,Miyapur,26.8,41,23,1,2,14000,2,4,1,0,17.517,78.343,,,
998,Miyapur,26.8,41,23,1,2,21000,2,4,1,0,17.517,78.343,,,
999,Miyapur,26.8,41,23,1,2,25000,2,4,1,0,17.517,78.343,,,
1000,Miyapur,26.8,41,23,1,2,18000,2,4,1,0,17.517,78.343,,,
1001,Miyapur,26.8,41,23,1,2,22000,2,4,1,0,17.517,78.343,,,
1002,Miyapur,26.8,41,23,1,2,21000,2,4,1,0,17.517,78.343,,,
1003,Miyapur,26.8,41,23,1,3,24000,2,4,1,0,17.517,78.343,,,
1004,Miyapur,26.8,41,23,1,3,25000,2,4,1,0,17.517,78.343,,,
1005,Miyapur,26.8,41,23,1,2,16000,2,4,1,0,17.517,78.343,,,
1006,Miyapur,26.8,41,23,1,3,27000,2,4,1,0,17.517,78.343,,,
1007,Miyapur,26.8,41,23,1,4,30000,2,4,1,0,17.517,78.343,,,
1008,Miyapur,26.8,41,23,1,2,20000,2,4,1,0,17.517,78.343,,,
1009,Miyapur,26.8,41,23,1,3,30000,2,4,1,0,17.517,78.343,,,
1010,Miyapur,26.8,41,23,1,3,30000,2,4,1,0,17.517,78.343,,,
1011,Miyapur,26.8,41,23,1,4,35000,2,4,1,0,17.517,78.343,,,
1012,Miyapur,26.8,41,23,1,4,30000,2,4,1,0,17.517,78.343,,,
1013,Miyapur,26.8,41,23,1,3,20000,2,4,1,0,17.517,78.343,,,
1014,Miyapur,26.8,41,23,1,3,25000,2,4,1,0,17.517,78.343,,,
1015,Miyapur,26.8,41,23,1,1,13000,2,4,1,0,17.517,78.343,,,
1016,Miyapur,26.8,41,23,1,2,19000,2,4,1,0,17.517,78.343,,,
1017,Miyapur,26.8,41,23,1,2,20000,2,4,1,0,17.517,78.343,,,
1018,Miyapur,26.8,41,23,1,2,18000,2,4,1,0,17.517,78.343,,,
1019,Miyapur,26.8,41,23,1,2,15000,2,4,1,0,17.517,78.343,,,
1020,Miyapur,26.8,41,23,1,3,27000,2,4,1,0,17.517,78.343,,,
1021,Miyapur,26.8,41,23,1,1,7000,2,4,0,1,17.517,78.343,,,
1022,Bollaram,26.98,41.5,24.65,0,1,6500,4,3,0,1,17.555,78.348,,,
1023,Bollaram,26.98,41.5,24.65,0,2,20000,4,3,1,0,17.555,78.348,,,
1024,Bollaram,26.98,41.5,24.65,0,2,15000,4,3,1,0,17.555,78.348,,,
1025,Bollaram,26.98,41.5,24.65,0,1,2500,4,3,0,1,17.555,78.348,,,
1026,Bollaram,26.98,41.5,24.65,0,3,25000,4,3,1,0,17.555,78.348,,,
1027,Bollaram,26.98,41.5,24.65,0,1,7000,4,3,1,0,17.555,78.348,,,
1028,Bollaram,26.98,41.5,24.65,0,2,8000,4,3,0,1,17.555,78.348,,,
1029,Bollaram,26.98,41.5,24.65,0,2,16000,4,3,1,0,17.555,78.348,,,
1030,Bollaram,26.98,41.5,24.65,0,2,15000,4,3,1,0,17.555,78.348,,,
1031,Bollaram,26.98,41.5,24.65,0,2,18000,4,3,1,0,17.555,78.348,,,
1032,Bollaram,26.98,41.5,24.65,0,1,9000,4,3,1,0,17.555,78.348,,,
1033,Bollaram,26.98,41.5,24.65,0,2,12000,4,3,1,0,17.555,78.348,,,
1034,Bollaram,26.98,41.5,24.65,0,2,13000,4,3,1,0,17.555,78.348,,,
1035,Bollaram,26.98,41.5,24.65,0,2,10000,4,3,1,0,17.555,78.348,,,
1036,Bollaram,26.98,41.5,24.65,0,2,16000,4,3,1,0,17.555,78.348,,,
1037,Bollaram,26.98,41.5,24.65,0,3,17000,4,3,0,1,17.555,78.348,,,
1038,Bollaram,26.98,41.5,24.65,0,3,23000,4,3,1,0,17.555,78.348,,,
1039,Bollaram,26.98,41.5,24.65,0,3,21000,4,3,1,0,17.555,78.348,,,
1040,Bollaram,26.98,41.5,24.65,0,2,18000,4,3,1,0,17.555,78.348,,,
1041,Bollaram,26.98,41.5,24.65,0,1,14000,4,3,1,0,17.555,78.348,,,
1042,Bollaram,26.98,41.5,24.65,0,2,6500,4,3,0,1,17.555,78.348,,,
1043,Bollaram,26.98,41.5,24.65,0,1,7000,4,3,0,1,17.555,78.348,,,
1044,Bollaram,26.98,41.5,24.65,0,2,10500,4,3,1,0,17.555,78.348,,,
1045,Bollaram,26.98,41.5,24.65,0,2,15000,4,3,1,0,17.555,78.348,,,
1046,Bollaram,26.98,41.5,24.65,0,2,9800,4,3,0,1,17.555,78.348,,,
1047,Bollaram,26.98,41.5,24.65,0,3,17000,4,3,1,0,17.555,78.348,,,
1048,Bollaram,26.98,41.5,24.65,0,2,10000,4,3,1,0,17.555,78.348,,,
1049,Bollaram,26.98,41.5,24.65,0,2,17000,4,3,1,0,17.555,78.348,,,
1050,Bollaram,26.98,41.5,24.65,0,2,12000,4,3,1,0,17.555,78.348,,,
1051,Bollaram,26.98,41.5,24.65,0,2,10000,4,3,1,0,17.555,78.348,,,
1052,Madeenaguda,27.29,39.5,25,0,2,21000,2,4,1,0,17.494,78.34,,,
1053,Madeenaguda,27.29,39.5,25,0,2,24000,2,4,1,0,17.494,78.34,,,
1054,Madeenaguda,27.29,39.5,25,0,2,23000,2,4,1,0,17.494,78.34,,,
1055,Madeenaguda,27.29,39.5,25,0,2,18000,2,4,1,0,17.494,78.34,,,
1056,Madeenaguda,27.29,39.5,25,0,2,17000,2,4,1,0,17.494,78.34,,,
1057,Madeenaguda,27.29,39.5,25,0,2,22000,2,4,1,0,17.494,78.34,,,
1058,Madeenaguda,27.29,39.5,25,0,3,38000,2,4,1,0,17.494,78.34,,,
1059,Madeenaguda,27.29,39.5,25,0,3,35000,2,4,1,0,17.494,78.34,,,
1060,Madeenaguda,27.29,39.5,25,0,3,33000,2,4,1,0,17.494,78.34,,,
1061,Madeenaguda,27.29,39.5,25,0,3,36000,2,4,1,0,17.494,78.34,,,
1062,Madeenaguda,27.29,39.5,25,0,3,25000,2,4,1,0,17.494,78.34,,,
1063,Madeenaguda,27.29,39.5,25,0,2,20000,2,4,1,0,17.494,78.34,,,
1064,Madeenaguda,27.29,39.5,25,0,3,32000,2,4,1,0,17.494,78.34,,,
1065,Madeenaguda,27.29,39.5,25,0,2,26000,2,4,1,0,17.494,78.34,,,
1066,Madeenaguda,27.29,39.5,25,0,2,10000,2,4,0,1,17.494,78.34,,,
1067,Madeenaguda,27.29,39.5,25,0,3,30000,2,4,1,0,17.494,78.34,,,
1068,Madeenaguda,27.29,39.5,25,0,3,24000,2,4,1,0,17.494,78.34,,,
1069,Madeenaguda,27.29,39.5,25,0,3,19000,2,4,0,1,17.494,78.34,,,
1070,Madeenaguda,27.29,39.5,25,0,2,14000,2,4,0,1,17.494,78.34,,,
1071,Madeenaguda,27.29,39.5,25,0,2,25000,2,4,1,0,17.494,78.34,,,
1072,Madeenaguda,27.29,39.5,25,0,2,17500,2,4,1,0,17.494,78.34,,,
1073,Madeenaguda,27.29,39.5,25,0,1,12000,2,4,1,0,17.494,78.34,,,
1074,Madeenaguda,27.29,39.5,25,0,3,24000,2,4,1,0,17.494,78.34,,,
1075,Madeenaguda,27.29,39.5,25,0,2,16000,2,4,1,0,17.494,78.34,,,
1076,Madeenaguda,27.29,39.5,25,0,1,15000,2,4,1,0,17.494,78.34,,,
1077,Madeenaguda,27.29,39.5,25,0,3,33000,2,4,1,0,17.494,78.34,,,
1078,Madeenaguda,27.29,39.5,25,0,4,45000,2,4,1,0,17.494,78.34,,,
1079,Madeenaguda,27.29,39.5,25,0,4,55000,2,4,1,0,17.494,78.34,,,
1080,Madeenaguda,27.29,39.5,25,0,3,37000,2,4,1,0,17.494,78.34,,,
1081,Madeenaguda,27.29,39.5,25,0,1,11000,2,4,0,1,17.494,78.34,,,
1082,Kondapur,26.87,42,24.5,0,2,32000,4,4,1,0,17.47,78.353,,,
1083,Kondapur,26.87,42,24.5,0,2,30000,4,4,1,0,17.47,78.353,,,
1084,Kondapur,26.87,42,24.5,0,1,15000,4,4,0,1,17.47,78.353,,,
1085,Kondapur,26.87,42,24.5,0,1,22000,4,4,0,1,17.47,78.353,,,
1086,Kondapur,26.87,42,24.5,0,1,14500,4,4,0,1,17.47,78.353,,,
1087,Kondapur,26.87,42,24.5,0,3,50000,4,4,1,0,17.47,78.353,,,
1088,Kondapur,26.87,42,24.5,0,2,33000,4,4,1,0,17.47,78.353,,,
1089,Kondapur,26.87,42,24.5,0,2,22500,4,4,1,0,17.47,78.353,,,
1090,Kondapur,26.87,42,24.5,0,3,32000,4,4,1,0,17.47,78.353,,,
1091,Kondapur,26.87,42,24.5,0,3,40000,4,4,1,0,17.47,78.353,,,
1092,Kondapur,26.87,42,24.5,0,2,30000,4,4,1,0,17.47,78.353,,,
1093,Kondapur,26.87,42,24.5,0,3,52000,4,4,1,0,17.47,78.353,,,
1094,Kondapur,26.87,42,24.5,0,3,62000,4,4,1,0,17.47,78.353,,,
1095,Kondapur,26.87,42,24.5,0,3,100000,4,4,1,0,17.47,78.353,,,
1096,Kondapur,26.87,42,24.5,0,3,110000,4,4,1,0,17.47,78.353,,,
1097,Kondapur,26.87,42,24.5,0,3,59000,4,4,1,0,17.47,78.353,,,
1098,Kondapur,26.87,42,24.5,0,3,75000,4,4,1,0,17.47,78.353,,,
1099,Kondapur,26.87,42,24.5,0,4,95000,4,4,1,0,17.47,78.353,,,
1100,Kondapur,26.87,42,24.5,0,3,70000,4,4,1,0,17.47,78.353,,,
1101,Kondapur,26.87,42,24.5,0,1,16700,4,4,0,1,17.47,78.353,,,
1102,Kondapur,26.87,42,24.5,0,3,35000,4,4,1,0,17.47,78.353,,,
1103,Kondapur,26.87,42,24.5,0,1,18000,4,4,1,0,17.47,78.353,,,
1104,Kondapur,26.87,42,24.5,0,2,29000,4,4,1,0,17.47,78.353,,,
1105,Kondapur,26.87,42,24.5,0,3,50000,4,4,1,0,17.47,78.353,,,
1106,Kondapur,26.87,42,24.5,0,1,18000,4,4,0,1,17.47,78.353,,,
1107,Kondapur,26.87,42,24.5,0,3,55000,4,4,1,0,17.47,78.353,,,
1108,Kondapur,26.87,42,24.5,0,2,25000,4,4,1,0,17.47,78.353,,,
1109,Kondapur,26.87,42,24.5,0,3,60000,4,4,1,0,17.47,78.353,,,
1110,Kondapur,26.87,42,24.5,0,3,40000,4,4,1,0,17.47,78.353,,,
1111,Kondapur,26.87,42,24.5,0,2,28000,4,4,1,0,17.47,78.353,,,
1112,Nallagandla,27.1,39.5,24.5,0,3,37000,4,4,1,0,17.475,78.31,,,
1113,Nallagandla,27.1,39.5,24.5,0,3,58000,4,4,1,0,17.475,78.31,,,
1114,Nallagandla,27.1,39.5,24.5,0,1,11000,4,4,1,0,17.475,78.31,,,
1115,Nallagandla,27.1,39.5,24.5,0,3,45000,4,4,1,0,17.475,78.31,,,
1116,Nallagandla,27.1,39.5,24.5,0,4,65000,4,4,1,0,17.475,78.31,,,
1117,Nallagandla,27.1,39.5,24.5,0,3,55000,4,4,1,0,17.475,78.31,,,
1118,Nallagandla,27.1,39.5,24.5,0,3,37000,4,4,1,0,17.475,78.31,,,
1119,Nallagandla,27.1,39.5,24.5,0,3,50000,4,4,1,0,17.475,78.31,,,
1120,Nallagandla,27.1,39.5,24.5,0,4,85000,4,4,1,0,17.475,78.31,,,
1121,Nallagandla,27.1,39.5,24.5,0,4,90000,4,4,1,0,17.475,78.31,,,
1122,Nallagandla,27.1,39.5,24.5,0,3,50000,4,4,1,0,17.475,78.31,,,
1123,Nallagandla,27.1,39.5,24.5,0,3,65000,4,4,1,0,17.475,78.31,,,
1124,Nallagandla,27.1,39.5,24.5,0,2,44000,4,4,1,0,17.475,78.31,,,
1125,Nallagandla,27.1,39.5,24.5,0,3,46000,4,4,1,0,17.475,78.31,,,
1126,Nallagandla,27.1,39.5,24.5,0,3,60000,4,4,1,0,17.475,78.31,,,
1127,Nallagandla,27.1,39.5,24.5,0,3,54000,4,4,1,0,17.475,78.31,,,
1128,Nallagandla,27.1,39.5,24.5,0,3,38000,4,4,1,0,17.475,78.31,,,
1129,Nallagandla,27.1,39.5,24.5,0,3,48000,4,4,1,0,17.475,78.31,,,
1130,Nallagandla,27.1,39.5,24.5,0,2,35000,4,4,1,0,17.475,78.31,,,
1131,Nallagandla,27.1,39.5,24.5,0,2,36000,4,4,1,0,17.475,78.31,,,
1132,Nallagandla,27.1,39.5,24.5,0,3,50000,4,4,1,0,17.475,78.31,,,
1133,Nallagandla,27.1,39.5,24.5,0,2,45000,4,4,1,0,17.475,78.31,,,
1134,Nallagandla,27.1,39.5,24.5,0,3,46000,4,4,1,0,17.475,78.31,,,
1135,Nallagandla,27.1,39.5,24.5,0,2,36000,4,4,1,0,17.475,78.31,,,
1136,Nallagandla,27.1,39.5,24.5,0,3,49000,4,4,1,0,17.475,78.31,,,
1137,Nallagandla,27.1,39.5,24.5,0,3,65000,4,4,1,0,17.475,78.31,,,
1138,Nallagandla,27.1,39.5,24.5,0,3,70000,4,4,1,0,17.475,78.31,,,
1139,Nallagandla,27.1,39.5,24.5,0,2,35000,4,4,1,0,17.475,78.31,,,
1140,Nallagandla,27.1,39.5,24.5,0,3,50000,4,4,1,0,17.475,78.31,,,
1141,Nallagandla,27.1,39.5,24.5,0,3,45000,4,4,1,0,17.475,78.31,,,
1142,Malakpet,27.29,41.25,25,0,3,15000,4,5,1,0,17.372,78.491,,,
1143,Malakpet,27.29,41.25,25,0,3,16000,4,5,1,0,17.372,78.491,,,
1144,Malakpet,27.29,41.25,25,0,3,18000,4,5,1,0,17.372,78.491,,,
1145,Malakpet,27.29,41.25,25,0,3,25000,4,5,1,0,17.372,78.491,,,
1146,Malakpet,27.29,41.25,25,0,1,8000,4,5,0,1,17.372,78.491,,,
1147,Malakpet,27.29,41.25,25,0,2,13500,4,5,1,0,17.372,78.491,,,
1148,Malakpet,27.29,41.25,25,0,2,9000,4,5,0,1,17.372,78.491,,,
1149,Malakpet,27.29,41.25,25,0,2,13000,4,5,0,1,17.372,78.491,,,
1150,Malakpet,27.29,41.25,25,0,2,18000,4,5,1,0,17.372,78.491,,,
1151,Malakpet,27.29,41.25,25,0,2,15000,4,5,0,1,17.372,78.491,,,
1152,Malakpet,27.29,41.25,25,0,3,23000,4,5,1,0,17.372,78.491,,,
1153,Malakpet,27.29,41.25,25,0,2,9000,4,5,0,1,17.372,78.491,,,
1154,Malakpet,27.29,41.25,25,0,2,14000,4,5,1,0,17.372,78.491,,,
1155,Malakpet,27.29,41.25,25,0,2,10000,4,5,1,0,17.372,78.491,,,
1156,Malakpet,27.29,41.25,25,0,2,16000,4,5,1,0,17.372,78.491,,,
1157,Malakpet,27.29,41.25,25,0,1,6000,4,5,0,1,17.372,78.491,,,
1158,Malakpet,27.29,41.25,25,0,1,8500,4,5,0,1,17.372,78.491,,,
1159,Malakpet,27.29,41.25,25,0,2,15000,4,5,1,0,17.372,78.491,,,
1160,Malakpet,27.29,41.25,25,0,1,4500,4,5,0,1,17.372,78.491,,,
1161,Malakpet,27.29,41.25,25,0,2,18000,4,5,1,0,17.372,78.491,,,
1162,Malakpet,27.29,41.25,25,0,2,14000,4,5,1,0,17.372,78.491,,,
1163,Malakpet,27.29,41.25,25,0,2,16000,4,5,1,0,17.372,78.491,,,
1164,Malakpet,27.29,41.25,25,0,1,8500,4,5,0,1,17.372,78.491,,,
1165,Malakpet,27.29,41.25,25,0,3,24000,4,5,1,0,17.372,78.491,,,
1166,Malakpet,27.29,41.25,25,0,3,22000,4,5,1,0,17.372,78.491,,,
1167,Malakpet,27.29,41.25,25,0,3,25000,4,5,1,0,17.372,78.491,,,
1168,Malakpet,27.29,41.25,25,0,1,9000,4,5,0,1,17.372,78.491,,,
1169,Malakpet,27.29,41.25,25,0,2,11000,4,5,1,0,17.372,78.491,,,
1170,Malakpet,27.29,41.25,25,0,3,16000,4,5,1,0,17.372,78.491,,,
1171,Malakpet,27.29,41.25,25,0,2,12000,4,5,0,1,17.372,78.491,,,
1172,Nanakramguda,26,40.5,25,1,2,38000,4,4,1,0,17.417,78.342,,,
1173,Nanakramguda,26,40.5,25,1,3,95000,4,4,1,0,17.417,78.342,,,
1174,Nanakramguda,26,40.5,25,1,3,74000,4,4,1,0,17.417,78.342,,,
1175,Nanakramguda,26,40.5,25,1,3,100000,4,4,1,0,17.417,78.342,,,
1176,Nanakramguda,26,40.5,25,1,3,80000,4,4,1,0,17.417,78.342,,,
1177,Nanakramguda,26,40.5,25,1,3,65000,4,4,1,0,17.417,78.342,,,
1178,Nanakramguda,26,40.5,25,1,2,55000,4,4,1,0,17.417,78.342,,,
1179,Nanakramguda,26,40.5,25,1,5,400000,4,4,1,0,17.417,78.342,,,
1180,Nanakramguda,26,40.5,25,1,2,40000,4,4,1,0,17.417,78.342,,,
1181,Nanakramguda,26,40.5,25,1,3,62000,4,4,1,0,17.417,78.342,,,
1182,Nanakramguda,26,40.5,25,1,3,75000,4,4,1,0,17.417,78.342,,,
1183,Nanakramguda,26,40.5,25,1,2,48000,4,4,1,0,17.417,78.342,,,
1184,Nanakramguda,26,40.5,25,1,3,51000,4,4,1,0,17.417,78.342,,,
1185,Nanakramguda,26,40.5,25,1,3,80000,4,4,1,0,17.417,78.342,,,
1186,Nanakramguda,26,40.5,25,1,4,90000,4,4,1,0,17.417,78.342,,,
1187,Nanakramguda,26,40.5,25,1,2,48000,4,4,1,0,17.417,78.342,,,
1188,Nanakramguda,26,40.5,25,1,3,78000,4,4,1,0,17.417,78.342,,,
1189,Nanakramguda,26,40.5,25,1,3,85000,4,4,1,0,17.417,78.342,,,
1190,Nanakramguda,26,40.5,25,1,3,100000,4,4,1,0,17.417,78.342,,,
1191,Nanakramguda,26,40.5,25,1,3,60000,4,4,1,0,17.417,78.342,,,
1192,Nanakramguda,26,40.5,25,1,3,80000,4,4,1,0,17.417,78.342,,,
1193,Nanakramguda,26,40.5,25,1,3,84000,4,4,1,0,17.417,78.342,,,
1194,Nanakramguda,26,40.5,25,1,3,54000,4,4,1,0,17.417,78.342,,,
1195,Nanakramguda,26,40.5,25,1,3,50000,4,4,1,0,17.417,78.342,,,
1196,Nanakramguda,26,40.5,25,1,3,72000,4,4,1,0,17.417,78.342,,,
1197,Nanakramguda,26,40.5,25,1,3,42000,4,4,1,0,17.417,78.342,,,
1198,Nanakramguda,26,40.5,25,1,3,47000,4,4,1,0,17.417,78.342,,,
1199,Nanakramguda,26,40.5,25,1,3,56000,4,4,1,0,17.417,78.342,,,
1200,Nanakramguda,26,40.5,25,1,3,55000,4,4,1,0,17.417,78.342,,,
1201,Nanakramguda,26,40.5,25,1,2,40000,4,4,1,0,17.417,78.342,,,
1202,Gandipet,26.9,40.75,28,1,3,20000,5,4,0,1,17.381,78.325,,,
1203,Gandipet,26.9,40.75,28,1,3,60000,5,4,1,0,17.381,78.325,,,
1204,Gandipet,26.9,40.75,28,1,3,67000,5,4,1,0,17.381,78.325,,,
1205,Gandipet,26.9,40.75,28,1,2,45000,5,4,1,0,17.381,78.325,,,
1206,Gandipet,26.9,40.75,28,1,3,65000,5,4,1,0,17.381,78.325,,,
1207,Gandipet,26.9,40.75,28,1,2,35000,5,4,1,0,17.381,78.325,,,
1208,Gandipet,26.9,40.75,28,1,3,40000,5,4,1,0,17.381,78.325,,,
1209,Gandipet,26.9,40.75,28,1,2,22000,5,4,1,0,17.381,78.325,,,
1210,Gandipet,26.9,40.75,28,1,3,60000,5,4,1,0,17.381,78.325,,,
1211,Gandipet,26.9,40.75,28,1,4,120000,5,4,1,0,17.381,78.325,,,
1212,Gandipet,26.9,40.75,28,1,4,115000,5,4,1,0,17.381,78.325,,,
1213,Gandipet,26.9,40.75,28,1,3,70000,5,4,1,0,17.381,78.325,,,
1214,Gandipet,26.9,40.75,28,1,3,72000,5,4,1,0,17.381,78.325,,,
1215,Gandipet,26.9,40.75,28,1,3,65000,5,4,1,0,17.381,78.325,,,
1216,Gandipet,26.9,40.75,28,1,3,50000,5,4,1,0,17.381,78.325,,,
1217,Gandipet,26.9,40.75,28,1,3,45000,5,4,1,0,17.381,78.325,,,
1218,Gandipet,26.9,40.75,28,1,3,50000,5,4,1,0,17.381,78.325,,,
1219,Gandipet,26.9,40.75,28,1,3,65000,5,4,1,0,17.381,78.325,,,
1220,Gandipet,26.9,40.75,28,1,3,71000,5,4,1,0,17.381,78.325,,,
1221,Gandipet,26.9,40.75,28,1,3,80000,5,4,1,0,17.381,78.325,,,
1222,Gandipet,26.9,40.75,28,1,4,200000,5,4,1,0,17.381,78.325,,,
1223,Gandipet,26.9,40.75,28,1,3,68000,5,4,1,0,17.381,78.325,,,
1224,Gandipet,26.9,40.75,28,1,2,35000,5,4,1,0,17.381,78.325,,,
1225,Gandipet,26.9,40.75,28,1,3,48000,5,4,1,0,17.381,78.325,,,
1226,Gandipet,26.9,40.75,28,1,3,45000,5,4,1,0,17.381,78.325,,,
1227,Gandipet,26.9,40.75,28,1,2,25000,5,4,1,0,17.381,78.325,,,
1228,Gandipet,26.9,40.75,28,1,2,28000,5,4,1,0,17.381,78.325,,,
1229,Gandipet,26.9,40.75,28,1,3,49000,5,4,1,0,17.381,78.325,,,
1230,Gandipet,26.9,40.75,28,1,4,180000,5,4,1,0,17.381,78.325,,,
1231,Gandipet,26.9,40.75,28,1,2,31000,5,4,1,0,17.381,78.325,,,
1232,Narsingi,26.28,40.25,28,0,3,60000,4,4,1,0,17.388,78.357,,,
1233,Narsingi,26.28,40.25,28,0,3,55000,4,4,1,0,17.388,78.357,,,
1234,Narsingi,26.28,40.25,28,0,3,72000,4,4,1,0,17.388,78.357,,,
1235,Narsingi,26.28,40.25,28,0,3,36000,4,4,1,0,17.388,78.357,,,
